Date,Level
26-01-11,-213.94
27-01-11,-213.94
30-01-11,-213.91
31-01-11,-213.885
01-02-11,-213.87
02-02-11,-213.86
03-02-11,-213.85
06-02-11,-213.765
07-02-11,-213.75
08-02-11,-213.72
09-02-11,-213.71
10-02-11,-213.695
13-02-11,-213.665
14-02-11,-213.655
15-02-11,-213.64
16-02-11,-213.63
17-02-11,-213.61
20-02-11,-213.56
21-02-11,-213.52
22-02-11,-213.475
23-02-11,-213.45
24-02-11,-213.43
27-02-11,-213.39
28-02-11,-213.35
01-03-11,-213.32
02-03-11,-213.3
03-03-11,-213.29
06-03-11,-213.25
07-03-11,-213.24
08-03-11,-213.23
09-03-11,-213.215
10-03-11,-213.18
11-03-11,-213.06
12-03-11,-213.01
13-03-11,-212.98
14-03-11,-212.96
15-03-11,-212.93
16-03-11,-212.92
17-03-11,-212.9
20-03-11,-212.85
21-03-11,-212.84
22-03-11,-212.83
23-03-11,-212.81
24-03-11,-212.79
27-03-11,-212.73
28-03-11,-212.72
29-03-11,-212.71
30-03-11,-212.7
31-03-11,-212.69
03-04-11,-212.665
04-04-11,-212.655
05-04-11,-212.63
06-04-11,-212.59
07-04-11,-212.56
10-04-11,-212.54
11-04-11,-212.53
12-04-11,-212.52
13-04-11,-212.51
14-04-11,-212.5
17-04-11,-212.48
20-04-11,-212.46
26-04-11,-212.42
27-04-11,-212.41
28-04-11,-212.41
01-05-11,-212.37
02-05-11,-212.365
03-05-11,-212.36
04-05-11,-212.36
05-05-11,-212.35
08-05-11,-212.35
09-05-11,-212.35
11-05-11,-212.355
12-05-11,-212.35
15-05-11,-212.34
16-05-11,-212.34
17-05-11,-212.34
18-05-11,-212.35
19-05-11,-212.35
22-05-11,-212.35
23-05-11,-212.35
24-05-11,-212.35
25-05-11,-212.355
26-05-11,-212.36
29-05-11,-212.36
30-05-11,-212.365
31-05-11,-212.365
01-06-11,-212.37
02-06-11,-212.38
05-06-11,-212.395
06-06-11,-212.4
09-06-11,-212.42
12-06-11,-212.44
13-06-11,-212.45
14-06-11,-212.45
15-06-11,-212.46
16-06-11,-212.46
19-06-11,-212.49
20-06-11,-212.49
21-06-11,-212.5
22-06-11,-212.505
23-06-11,-212.51
26-06-11,-212.54
27-06-11,-212.545
28-06-11,-212.55
29-06-11,-212.56
30-06-11,-212.57
03-07-11,-212.6
04-07-11,-212.61
05-07-11,-212.62
06-07-11,-212.63
07-07-11,-212.64
10-07-11,-212.66
11-07-11,-212.67
12-07-11,-212.68
13-07-11,-212.68
14-07-11,-212.69
17-07-11,-212.73
18-07-11,-212.735
19-07-11,-212.74
20-07-11,-212.75
21-07-11,-212.76
24-07-11,-212.79
25-07-11,-212.8
26-07-11,-212.81
27-07-11,-212.815
28-07-11,-212.82
31-07-11,-212.855
01-08-11,-212.86
02-08-11,-212.87
03-08-11,-212.88
04-08-11,-212.89
07-08-11,-212.93
08-08-11,-212.94
09-08-11,-212.95
10-08-11,-212.96
11-08-11,-212.97
14-08-11,-213.01
15-08-11,-213.02
16-08-11,-213.025
17-08-11,-213.04
18-08-11,-213.04
20-08-11,-213.07
22-08-11,-213.08
23-08-11,-213.09
24-08-11,-213.1
25-08-11,-213.11
28-08-11,-213.14
29-08-11,-213.15
30-08-11,-213.16
31-08-11,-213.17
01-09-11,-213.18
04-09-11,-213.21
05-09-11,-213.215
06-09-11,-213.22
07-09-11,-213.23
08-09-11,-213.24
11-09-11,-213.27
12-09-11,-213.275
13-09-11,-213.28
14-09-11,-213.285
15-09-11,-213.3
18-09-11,-213.32
19-09-11,-213.325
20-09-11,-213.335
21-09-11,-213.34
22-09-11,-213.345
25-09-11,-213.365
26-09-11,-213.375
27-09-11,-213.375
02-10-11,-213.41
03-10-11,-213.41
04-10-11,-213.42
05-10-11,-213.43
06-10-11,-213.43
09-10-11,-213.455
10-10-11,-213.46
11-10-11,-213.46
12-10-11,-213.47
13-10-11,-213.48
14-10-11,-213.49
15-10-11,-213.5
16-10-11,-213.51
17-10-11,-213.515
18-10-11,-213.52
19-10-11,-213.53
20-10-11,-213.54
20-10-11,-213.54
23-10-11,-213.57
24-10-11,-213.575
26-10-11,-213.59
27-10-11,-213.595
30-10-11,-213.615
31-10-11,-213.62
01-11-11,-213.625
02-11-11,-213.63
03-11-11,-213.64
06-11-11,-213.64
07-11-11,-213.64
08-11-11,-213.645
09-11-11,-213.65
10-11-11,-213.655
13-11-11,-213.67
14-11-11,-213.67
15-11-11,-213.67
16-11-11,-213.675
17-11-11,-213.675
20-11-11,-213.665
21-11-11,-213.66
22-11-11,-213.66
23-11-11,-213.66
24-11-11,-213.66
27-11-11,-213.675
28-11-11,-213.675
29-11-11,-213.68
30-11-11,-213.68
01-12-11,-213.68
04-12-11,-213.69
05-12-11,-213.69
06-12-11,-213.69
07-12-11,-213.69
08-12-11,-213.69
11-12-11,-213.695
12-12-11,-213.695
13-12-11,-213.7
14-12-11,-213.7
15-12-11,-213.7
18-12-11,-213.7
19-12-11,-213.7
20-12-11,-213.7
21-12-11,-213.7
22-12-11,-213.7
25-12-11,-213.69
26-12-11,-213.68
27-12-11,-213.67
28-12-11,-213.665
29-12-11,-213.66
01-01-12,-213.65
02-01-12,-213.64
03-01-12,-213.63
04-01-12,-213.62
05-01-12,-213.61
08-01-12,-213.6
09-01-12,-213.59
10-01-12,-213.575
11-01-12,-213.565
12-01-12,-213.55
15-01-12,-213.44
16-01-12,-213.42
17-01-12,-213.405
18-01-12,-213.385
19-01-12,-213.37
22-01-12,-213.335
23-01-12,-213.305
24-01-12,-213.295
25-01-12,-213.285
26-01-12,-213.27
29-01-12,-213.19
30-01-12,-213.17
31-01-12,-213.14
01-02-12,-213.105
02-02-12,-213.05
05-02-12,-212.99
06-02-12,-212.975
07-02-12,-212.97
08-02-12,-212.955
09-02-12,-212.94
12-02-12,-212.89
13-02-12,-212.88
14-02-12,-212.86
15-02-12,-212.85
16-02-12,-212.83
17-02-12,-212.79
18-02-12,-212.74
19-02-12,-212.66
20-02-12,-212.615
21-02-12,-212.59
22-02-12,-212.56
23-02-12,-212.54
26-02-12,-212.48
27-02-12,-212.46
28-02-12,-212.44
29-02-12,-212.41
01-03-12,-212.37
02-03-12,-212.28
03-03-12,-212.22
04-03-12,-212.17
05-03-12,-212.12
06-03-12,-212.08
07-03-12,-212.05
08-03-12,-212.02
09-03-12,-211.99
10-03-12,-211.97
11-03-12,-211.96
12-03-12,-211.945
13-03-12,-211.925
14-03-12,-211.905
15-03-12,-211.88
18-03-12,-211.76
19-03-12,-211.74
20-03-12,-211.72
21-03-12,-211.705
22-03-12,-211.69
23-03-12,-211.675
24-03-12,-211.655
25-03-12,-211.64
26-03-12,-211.625
27-03-12,-211.61
29-03-12,-211.57
01-04-12,-211.54
02-04-12,-211.53
03-04-12,-211.52
04-04-12,-211.51
05-04-12,-211.49
06-04-12,-211.48
07-04-12,-211.465
08-04-12,-211.45
09-04-12,-211.44
10-04-12,-211.43
11-04-12,-211.42
12-04-12,-211.41
13-04-12,-211.4
14-04-12,-211.39
15-04-12,-211.38
16-04-12,-211.375
17-04-12,-211.37
18-04-12,-211.37
19-04-12,-211.365
22-04-12,-211.355
23-04-12,-211.355
24-04-12,-211.35
25-04-12,-211.35
26-04-12,-211.35
27-04-12,-211.345
28-04-12,-211.345
29-04-12,-211.34
30-04-12,-211.335
01-05-12,-211.33
02-05-12,-211.325
03-05-12,-211.32
06-05-12,-211.315
07-05-12,-211.315
08-05-12,-211.315
09-05-12,-211.315
10-05-12,-211.315
13-05-12,-211.315
14-05-12,-211.315
17-05-12,-211.315
18-05-12,-211.315
19-05-12,-211.32
20-05-12,-211.32
21-05-12,-211.325
22-05-12,-211.33
23-05-12,-211.33
24-05-12,-211.335
25-05-12,-211.335
26-05-12,-211.34
27-05-12,-211.345
28-05-12,-211.35
29-05-12,-211.355
30-05-12,-211.355
31-05-12,-211.36
03-06-12,-211.37
04-06-12,-211.375
05-06-12,-211.375
06-06-12,-211.38
07-06-12,-211.38
10-06-12,-211.4
11-06-12,-211.4
12-06-12,-211.405
13-06-12,-211.41
14-06-12,-211.415
17-06-12,-211.43
18-06-12,-211.435
19-06-12,-211.44
20-06-12,-211.44
21-06-12,-211.445
22-06-12,-211.45
23-06-12,-211.455
24-06-12,-211.46
25-06-12,-211.47
26-06-12,-211.475
27-06-12,-211.48
28-06-12,-211.49
29-06-12,-211.495
30-06-12,-211.5
01-07-12,-211.51
02-07-12,-211.515
03-07-12,-211.525
04-07-12,-211.53
05-07-12,-211.54
07-07-12,-211.57
08-07-12,-211.58
09-07-12,-211.59
10-07-12,-211.6
12-07-12,-211.61
13-07-12,-211.62
14-07-12,-211.63
15-07-12,-211.64
16-07-12,-211.65
17-07-12,-211.655
18-07-12,-211.66
19-07-12,-211.665
20-07-12,-211.67
21-07-12,-211.68
22-07-12,-211.69
23-07-12,-211.705
24-07-12,-211.715
25-07-12,-211.725
26-07-12,-211.735
29-07-12,-211.77
30-07-12,-211.78
31-07-12,-211.785
01-08-12,-211.79
02-08-12,-211.795
03-08-12,-211.805
04-08-12,-211.815
05-08-12,-211.825
06-08-12,-211.84
07-08-12,-211.85
08-08-12,-211.855
09-08-12,-211.86
10-08-12,-211.87
11-08-12,-211.88
12-08-12,-211.9
13-08-12,-211.905
14-08-12,-211.91
15-08-12,-211.915
16-08-12,-211.93
17-08-12,-211.94
18-08-12,-211.955
19-08-12,-211.97
20-08-12,-211.975
21-08-12,-211.98
22-08-12,-211.985
23-08-12,-211.99
24-08-12,-212.005
25-08-12,-212.015
26-08-12,-212.03
27-08-12,-212.035
28-08-12,-212.04
29-08-12,-212.05
30-08-12,-212.06
31-08-12,-212.08
01-09-12,-212.09
02-09-12,-212.1
03-09-12,-212.105
04-09-12,-212.11
05-09-12,-212.115
06-09-12,-212.12
07-09-12,-212.13
08-09-12,-212.14
09-09-12,-212.15
10-09-12,-212.155
11-09-12,-212.16
12-09-12,-212.17
13-09-12,-212.175
14-09-12,-212.185
15-09-12,-212.195
16-09-12,-212.205
17-09-12,-212.21
18-09-12,-212.22
19-09-12,-212.23
20-09-12,-212.235
21-09-12,-212.24
22-09-12,-212.25
23-09-12,-212.26
24-09-12,-212.265
25-09-12,-212.27
26-09-12,-212.275
27-09-12,-212.28
28-09-12,-212.28
29-09-12,-212.285
30-09-12,-212.29
01-10-12,-212.3
02-10-12,-212.305
03-10-12,-212.31
04-10-12,-212.315
05-10-12,-212.32
06-10-12,-212.33
07-10-12,-212.335
08-10-12,-212.34
09-10-12,-212.345
10-10-12,-212.35
11-10-12,-212.35
12-10-12,-212.35
13-10-12,-212.355
14-10-12,-212.36
15-10-12,-212.36
16-10-12,-212.365
17-10-12,-212.365
18-10-12,-212.365
19-10-12,-212.37
20-10-12,-212.375
21-10-12,-212.38
22-10-12,-212.38
23-10-12,-212.385
24-10-12,-212.39
25-10-12,-212.395
28-10-12,-212.4
29-10-12,-212.405
30-10-12,-212.405
31-10-12,-212.41
01-11-12,-212.415
02-11-12,-212.415
03-11-12,-212.415
04-11-12,-212.42
05-11-12,-212.425
06-11-12,-212.43
07-11-12,-212.435
08-11-12,-212.435
09-11-12,-212.435
10-11-12,-212.42
11-11-12,-212.41
12-11-12,-212.4
13-11-12,-212.4
14-11-12,-212.4
15-11-12,-212.4
16-11-12,-212.4
16-11-12,-212.4
17-11-12,-212.4
18-11-12,-212.4
19-11-12,-212.405
20-11-12,-212.41
21-11-12,-212.41
22-11-12,-212.405
23-11-12,-212.4
24-11-12,-212.4
25-11-12,-212.4
26-11-12,-212.4
27-11-12,-212.395
28-11-12,-212.395
29-11-12,-212.395
30-11-12,-212.4
01-12-12,-212.4
02-12-12,-212.4
03-12-12,-212.4
04-12-12,-212.4
05-12-12,-212.385
06-12-12,-212.385
07-12-12,-212.37
08-12-12,-212.355
09-12-12,-212.34
10-12-12,-212.33
11-12-12,-212.32
12-12-12,-212.31
13-12-12,-212.305
14-12-12,-212.29
15-12-12,-212.28
16-12-12,-212.28
17-12-12,-212.275
18-12-12,-212.27
19-12-12,-212.265
20-12-12,-212.255
21-12-12,-212.16
22-12-12,-212.06
23-12-12,-212.02
24-12-12,-212
25-12-12,-211.98
26-12-12,-211.96
27-12-12,-211.95
28-12-12,-211.935
29-12-12,-211.93
30-12-12,-211.92
31-12-12,-211.91
01-01-13,-211.9
02-01-13,-211.895
03-01-13,-211.885
04-01-13,-211.87
05-01-13,-211.86
06-01-13,-211.82
07-01-13,-211.72
08-01-13,-211.5
09-01-13,-211.34
10-01-13,-211.2
11-01-13,-211.14
12-01-13,-211.1
13-01-13,-211.07
14-01-13,-211.04
15-01-13,-211.015
16-01-13,-210.99
17-01-13,-210.97
18-01-13,-210.94
19-01-13,-210.92
20-01-13,-210.905
21-01-13,-210.885
24-01-13,-210.84
25-01-13,-210.825
26-01-13,-210.81
27-01-13,-210.8
28-01-13,-210.78
29-01-13,-210.765
30-01-13,-210.75
31-01-13,-210.71
01-02-13,-210.67
02-02-13,-210.625
03-02-13,-210.605
04-02-13,-210.585
05-02-13,-210.57
06-02-13,-210.555
07-02-13,-210.53
08-02-13,-210.51
09-02-13,-210.495
10-02-13,-210.48
11-02-13,-210.465
12-02-13,-210.445
13-02-13,-210.425
14-02-13,-210.41
15-02-13,-210.395
16-02-13,-210.38
17-02-13,-210.36
18-02-13,-210.345
19-02-13,-210.33
20-02-13,-210.31
21-02-13,-210.295
23-02-13,-210.27
24-02-13,-210.255
25-02-13,-210.235
26-02-13,-210.22
27-02-13,-210.205
28-02-13,-210.2
01-03-13,-210.185
02-03-13,-210.17
03-03-13,-210.16
04-03-13,-210.15
05-03-13,-210.14
06-03-13,-210.13
07-03-13,-210.12
08-03-13,-210.11
09-03-13,-210.1
10-03-13,-210.1
11-03-13,-210.09
12-03-13,-210.08
13-03-13,-210.07
14-03-13,-210.06
15-03-13,-210.05
16-03-13,-210.05
17-03-13,-210.04
18-03-13,-210.04
19-03-13,-210.04
20-03-13,-210.03
21-03-13,-210.03
22-03-13,-210.02
23-03-13,-210.01
24-03-13,-210.015
25-03-13,-210.005
26-03-13,-209.995
27-03-13,-209.99
28-03-13,-209.985
29-03-13,-209.975
30-03-13,-209.965
31-03-13,-209.96
01-04-13,-209.955
02-04-13,-209.95
03-04-13,-209.945
04-04-13,-209.945
05-04-13,-209.945
06-04-13,-209.95
07-04-13,-209.95
08-04-13,-209.95
09-04-13,-209.95
10-04-13,-209.95
11-04-13,-209.95
12-04-13,-209.945
13-04-13,-209.945
14-04-13,-209.95
15-04-13,-209.95
15-04-13,-209.95
16-04-13,-209.95
17-04-13,-209.95
18-04-13,-209.94
19-04-13,-209.935
20-04-13,-209.935
21-04-13,-209.91
22-04-13,-209.89
23-04-13,-209.885
24-04-13,-209.88
25-04-13,-209.875
26-04-13,-209.87
27-04-13,-209.865
28-04-13,-209.86
29-04-13,-209.86
30-04-13,-209.86
01-05-13,-209.86
02-05-13,-209.86
03-05-13,-209.86
04-05-13,-209.86
05-05-13,-209.87
06-05-13,-209.875
07-05-13,-209.88
08-05-13,-209.885
09-05-13,-209.885
10-05-13,-209.89
11-05-13,-209.895
12-05-13,-209.9
13-05-13,-209.905
14-05-13,-209.91
15-05-13,-209.895
16-05-13,-209.895
17-05-13,-209.9
18-05-13,-209.905
19-05-13,-209.915
20-05-13,-209.92
21-05-13,-209.925
22-05-13,-209.93
23-05-13,-209.935
24-05-13,-209.935
25-05-13,-209.945
26-05-13,-209.955
27-05-13,-209.96
28-05-13,-209.965
29-05-13,-209.975
30-05-13,-209.98
31-05-13,-209.985
01-06-13,-209.99
02-06-13,-210
03-06-13,-210.005
04-06-13,-210.01
05-06-13,-210.015
06-06-13,-210.02
07-06-13,-210.025
08-06-13,-210.035
09-06-13,-210.045
10-06-13,-210.05
11-06-13,-210.055
12-06-13,-210.06
13-06-13,-210.065
14-06-13,-210.07
15-06-13,-210.08
16-06-13,-210.09
17-06-13,-210.1
18-06-13,-210.11
19-06-13,-210.115
20-06-13,-210.12
21-06-13,-210.13
22-06-13,-210.14
23-06-13,-210.15
24-06-13,-210.16
25-06-13,-210.165
26-06-13,-210.17
27-06-13,-210.175
28-06-13,-210.18
29-06-13,-210.19
30-06-13,-210.195
01-07-13,-210.2
02-07-13,-210.21
03-07-13,-210.22
04-07-13,-210.23
05-07-13,-210.24
06-07-13,-210.25
07-07-13,-210.27
08-07-13,-210.285
09-07-13,-210.295
10-07-13,-210.31
11-07-13,-210.32
12-07-13,-210.335
13-07-13,-210.35
14-07-13,-210.36
15-07-13,-210.365
16-07-13,-210.37
17-07-13,-210.375
18-07-13,-210.39
19-07-13,-210.395
20-07-13,-210.4
21-07-13,-210.41
22-07-13,-210.42
23-07-13,-210.43
24-07-13,-210.44
25-07-13,-210.45
26-07-13,-210.46
27-07-13,-210.47
28-07-13,-210.48
29-07-13,-210.495
30-07-13,-210.51
31-07-13,-210.525
01-08-13,-210.54
02-08-13,-210.555
03-08-13,-210.57
04-08-13,-210.585
05-08-13,-210.59
06-08-13,-210.595
07-08-13,-210.6
08-08-13,-210.605
09-08-13,-210.615
10-08-13,-210.625
11-08-13,-210.63
12-08-13,-210.635
13-08-13,-210.64
14-08-13,-210.645
15-08-13,-210.65
16-08-13,-210.665
17-08-13,-210.68
18-08-13,-210.695
19-08-13,-210.71
20-08-13,-210.725
21-08-13,-210.735
22-08-13,-210.745
23-08-13,-210.76
24-08-13,-210.775
25-08-13,-210.785
26-08-13,-210.79
27-08-13,-210.795
28-08-13,-210.8
29-08-13,-210.805
30-08-13,-210.81
31-08-13,-210.82
01-09-13,-210.83
02-09-13,-210.835
03-09-13,-210.84
04-09-13,-210.845
05-09-13,-210.85
06-09-13,-210.86
07-09-13,-210.875
08-09-13,-210.89
09-09-13,-210.905
10-09-13,-210.92
11-09-13,-210.93
12-09-13,-210.935
13-09-13,-210.94
14-09-13,-210.95
15-09-13,-210.96
16-09-13,-210.965
17-09-13,-210.97
18-09-13,-210.975
19-09-13,-210.98
20-09-13,-210.985
21-09-13,-210.99
22-09-13,-211
23-09-13,-211.005
24-09-13,-211.01
25-09-13,-211.02
26-09-13,-211.03
27-09-13,-211.035
28-09-13,-211.04
29-09-13,-211.05
30-09-13,-211.06
01-10-13,-211.08
02-10-13,-211.09
03-10-13,-211.1
04-10-13,-211.115
05-10-13,-211.125
06-10-13,-211.14
07-10-13,-211.15
08-10-13,-211.16
09-10-13,-211.17
10-10-13,-211.18
11-10-13,-211.185
12-10-13,-211.19
13-10-13,-211.195
14-10-13,-211.2
15-10-13,-211.205
16-10-13,-211.21
17-10-13,-211.215
18-10-13,-211.225
19-10-13,-211.235
20-10-13,-211.24
21-10-13,-211.245
22-10-13,-211.25
23-10-13,-211.255
24-10-13,-211.26
25-10-13,-211.27
26-10-13,-211.28
27-10-13,-211.29
28-10-13,-211.3
29-10-13,-211.305
30-10-13,-211.31
31-10-13,-211.315
01-11-13,-211.32
02-11-13,-211.33
03-11-13,-211.335
04-11-13,-211.34
05-11-13,-211.345
06-11-13,-211.35
07-11-13,-211.355
08-11-13,-211.355
09-11-13,-211.36
10-11-13,-211.365
11-11-13,-211.37
12-11-13,-211.375
13-11-13,-211.38
14-11-13,-211.38
15-11-13,-211.385
16-11-13,-211.385
17-11-13,-211.39
18-11-13,-211.395
19-11-13,-211.395
20-11-13,-211.4
21-11-13,-211.4
22-11-13,-211.4
23-11-13,-211.4
24-11-13,-211.4
25-11-13,-211.405
26-11-13,-211.405
27-11-13,-211.405
28-11-13,-211.405
29-11-13,-211.405
30-11-13,-211.405
01-12-13,-211.41
02-12-13,-211.41
03-12-13,-211.41
04-12-13,-211.41
05-12-13,-211.4
06-12-13,-211.4
07-12-13,-211.4
08-12-13,-211.4
09-12-13,-211.4
10-12-13,-211.4
11-12-13,-211.39
12-12-13,-211.37
13-12-13,-211.36
14-12-13,-211.32
15-12-13,-211.3
16-12-13,-211.3
17-12-13,-211.3
18-12-13,-211.3
19-12-13,-211.3
20-12-13,-211.29
21-12-13,-211.29
22-12-13,-211.29
23-12-13,-211.29
24-12-13,-211.29
25-12-13,-211.285
26-12-13,-211.285
27-12-13,-211.29
28-12-13,-211.29
29-12-13,-211.29
30-12-13,-211.29
31-12-13,-211.29
01-01-14,-211.29
02-01-14,-211.285
03-01-14,-211.275
04-01-14,-211.265
05-01-14,-211.26
06-01-14,-211.255
07-01-14,-211.25
08-01-14,-211.24
09-01-14,-211.23
10-01-14,-211.24
11-01-14,-211.24
12-01-14,-211.24
13-01-14,-211.24
14-01-14,-211.23
15-01-14,-211.22
16-01-14,-211.22
17-01-14,-211.23
18-01-14,-211.225
19-01-14,-211.22
20-01-14,-211.215
21-01-14,-211.21
22-01-14,-211.22
23-01-14,-211.21
24-01-14,-211.2
25-01-14,-211.2
26-01-14,-211.2
27-01-14,-211.2
28-01-14,-211.195
29-01-14,-211.185
30-01-14,-211.18
31-01-14,-211.18
01-02-14,-211.18
02-02-14,-211.17
03-02-14,-211.17
04-02-14,-211.17
05-02-14,-211.17
06-02-14,-211.17
07-02-14,-211.17
08-02-14,-211.17
09-02-14,-211.17
10-02-14,-211.17
11-02-14,-211.17
12-02-14,-211.165
13-02-14,-211.16
14-02-14,-211.16
15-02-14,-211.155
16-02-14,-211.15
17-02-14,-211.15
17-02-14,-211.15
18-02-14,-211.15
19-02-14,-211.15
20-02-14,-211.15
21-02-14,-211.15
22-02-14,-211.15
23-02-14,-211.15
24-02-14,-211.145
25-02-14,-211.145
26-02-14,-211.145
27-02-14,-211.14
28-02-14,-211.14
01-03-14,-211.14
02-03-14,-211.13
03-03-14,-211.13
04-03-14,-211.13
05-03-14,-211.125
06-03-14,-211.125
07-03-14,-211.125
08-03-14,-211.125
09-03-14,-211.12
10-03-14,-211.1
11-03-14,-211.09
12-03-14,-211.08
13-03-14,-211.07
14-03-14,-211.05
15-03-14,-211.04
16-03-14,-211.03
17-03-14,-211.025
18-03-14,-211.025
19-03-14,-211.02
20-03-14,-211.02
21-03-14,-211.02
22-03-14,-211.02
23-03-14,-211.02
24-03-14,-211.02
25-03-14,-211.02
26-03-14,-211.015
27-03-14,-211.015
28-03-14,-211.015
29-03-14,-211.015
30-03-14,-211.015
31-03-14,-211.015
01-04-14,-211.01
02-04-14,-211.01
03-04-14,-211.01
04-04-14,-211.01
05-04-14,-211.01
06-04-14,-211.01
07-04-14,-211.01
08-04-14,-211.01
09-04-14,-211.01
10-04-14,-211.01
11-04-14,-211.01
12-04-14,-211.01
13-04-14,-211.01
14-04-14,-211.015
15-04-14,-211.02
16-04-14,-211.025
17-04-14,-211.025
18-04-14,-211.025
19-04-14,-211.025
20-04-14,-211.025
21-04-14,-211.025
22-04-14,-211.03
23-04-14,-211.03
24-04-14,-211.03
25-04-14,-211.035
26-04-14,-211.035
27-04-14,-211.04
28-04-14,-211.05
29-04-14,-211.06
30-04-14,-211.07
01-05-14,-211.08
02-05-14,-211.085
03-05-14,-211.09
04-05-14,-211.095
05-05-14,-211.1
06-05-14,-211.105
07-05-14,-211.11
08-05-14,-211.11
09-05-14,-211.09
10-05-14,-211.1
11-05-14,-211.1
12-05-14,-211.105
13-05-14,-211.11
14-05-14,-211.12
15-05-14,-211.125
16-05-14,-211.135
17-05-14,-211.145
18-05-14,-211.155
19-05-14,-211.165
20-05-14,-211.175
21-05-14,-211.18
21-05-14,-211.18
22-05-14,-211.19
22-05-14,-211.19
23-05-14,-211.2
24-05-14,-211.21
25-05-14,-211.22
26-05-14,-211.23
27-05-14,-211.24
28-05-14,-211.25
29-05-14,-211.26
30-05-14,-211.275
31-05-14,-211.29
01-06-14,-211.3
02-06-14,-211.305
03-06-14,-211.325
04-06-14,-211.335
05-06-14,-211.345
06-06-14,-211.355
07-06-14,-211.365
08-06-14,-211.375
09-06-14,-211.385
10-06-14,-211.395
11-06-14,-211.405
12-06-14,-211.415
13-06-14,-211.43
14-06-14,-211.44
15-06-14,-211.45
16-06-14,-211.46
17-06-14,-211.47
18-06-14,-211.48
19-06-14,-211.49
20-06-14,-211.495
21-06-14,-211.495
22-06-14,-211.5
23-06-14,-211.5
24-06-14,-211.5
25-06-14,-211.515
26-06-14,-211.54
27-06-14,-211.555
28-06-14,-211.57
29-06-14,-211.585
30-06-14,-211.6
01-07-14,-211.61
02-07-14,-211.62
03-07-14,-211.635
03-07-14,-211.635
04-07-14,-211.65
05-07-14,-211.665
06-07-14,-211.68
07-07-14,-211.695
08-07-14,-211.71
09-07-14,-211.725
10-07-14,-211.74
11-07-14,-211.755
12-07-14,-211.77
13-07-14,-211.78
14-07-14,-211.795
15-07-14,-211.81
16-07-14,-211.82
17-07-14,-211.83
18-07-14,-211.845
19-07-14,-211.86
20-07-14,-211.875
21-07-14,-211.89
22-07-14,-211.905
23-07-14,-211.92
24-07-14,-211.935
25-07-14,-211.95
26-07-14,-211.965
27-07-14,-211.98
28-07-14,-211.995
29-07-14,-212.01
30-07-14,-212.02
31-07-14,-212.035
01-08-14,-212.05
02-08-14,-212.065
03-08-14,-212.08
04-08-14,-212.09
05-08-14,-212.095
06-08-14,-212.105
07-08-14,-212.115
08-08-14,-212.14
09-08-14,-212.14
10-08-14,-212.155
11-08-14,-212.165
12-08-14,-212.175
13-08-14,-212.185
14-08-14,-212.2
15-08-14,-212.215
16-08-14,-212.225
17-08-14,-212.235
18-08-14,-212.25
19-08-14,-212.265
20-08-14,-212.275
21-08-14,-212.285
22-08-14,-212.295
23-08-14,-212.305
24-08-14,-212.32
25-08-14,-212.325
26-08-14,-212.33
27-08-14,-212.34
28-08-14,-212.36
29-08-14,-212.37
30-08-14,-212.385
31-08-14,-212.4
01-09-14,-212.41
02-09-14,-212.42
03-09-14,-212.43
04-09-14,-212.44
05-09-14,-212.45
06-09-14,-212.46
07-09-14,-212.47
08-09-14,-212.48
09-09-14,-212.49
10-09-14,-212.5
11-09-14,-212.505
12-09-14,-212.515
13-09-14,-212.525
14-09-14,-212.535
15-09-14,-212.545
16-09-14,-212.555
17-09-14,-212.565
18-09-14,-212.575
19-09-14,-212.59
20-09-14,-212.6
21-09-14,-212.61
22-09-14,-212.62
23-09-14,-212.63
24-09-14,-212.64
25-09-14,-212.645
26-09-14,-212.655
27-09-14,-212.665
28-09-14,-212.67
29-09-14,-212.675
30-09-14,-212.685
01-10-14,-212.695
02-10-14,-212.7
03-10-14,-212.71
04-10-14,-212.72
05-10-14,-212.725
06-10-14,-212.73
07-10-14,-212.735
08-10-14,-212.74
09-10-14,-212.75
10-10-14,-212.755
11-10-14,-212.76
12-10-14,-212.765
13-10-14,-212.775
14-10-14,-212.785
15-10-14,-212.785
16-10-14,-212.785
17-10-14,-212.79
18-10-14,-212.795
19-10-14,-212.8
20-10-14,-212.8
21-10-14,-212.8
22-10-14,-212.8
23-10-14,-212.805
24-10-14,-212.81
25-10-14,-212.815
26-10-14,-212.82
27-10-14,-212.825
28-10-14,-212.83
29-10-14,-212.835
30-10-14,-212.84
31-10-14,-212.845
01-11-14,-212.835
02-11-14,-212.83
03-11-14,-212.83
04-11-14,-212.825
05-11-14,-212.825
06-11-14,-212.825
07-11-14,-212.83
08-11-14,-212.83
09-11-14,-212.83
10-11-14,-212.84
11-11-14,-212.85
12-11-14,-212.855
13-11-14,-212.86
14-11-14,-212.87
15-11-14,-212.875
16-11-14,-212.875
17-11-14,-212.865
18-11-14,-212.865
19-11-14,-212.865
20-11-14,-212.865
21-11-14,-212.865
22-11-14,-212.865
23-11-14,-212.865
24-11-14,-212.865
25-11-14,-212.865
26-11-14,-212.83
27-11-14,-212.82
28-11-14,-212.82
29-11-14,-212.82
30-11-14,-212.82
01-12-14,-212.825
02-12-14,-212.825
03-12-14,-212.825
04-12-14,-212.825
05-12-14,-212.83
06-12-14,-212.83
07-12-14,-212.83
